Sale_Date,Client_ID,Product_ID,Quantity,Unit_Price,Revenue
26/3/2025,1079,2,2,400,
26/3/2025,1086,2,2,400,
26/3/2025,1015,2,3,400,
26/3/2025,1045,1,3,900,
26/3/2025,1084,2,1,400,
26/3/2025,1064,2,3,400,
26/3/2025,1063,3,3,600,
26/3/2025,1095,2,3,400,
26/3/2025,1086,2,1,400,
26/3/2025,1056,2,3,400,
26/3/2025,1044,2,3,400,
26/3/2025,1046,1,2,900,
26/3/2025,1049,1,3,900,
26/3/2025,1090,2,1,400,
26/3/2025,1056,3,2,600,
26/3/2025,1039,2,1,400,
26/3/2025,1086,2,2,400,
26/3/2025,1116,1,1,900,
27/3/2025,1024,2,1,400,
27/3/2025,1074,2,2,400,
27/3/2025,1074,2,3,400,
27/3/2025,1116,2,3,400,
27/3/2025,1115,2,1,400,
27/3/2025,1034,4,1,750,
27/3/2025,1125,2,1,400,
27/3/2025,1024,3,3,600,
27/3/2025,1072,2,3,400,
27/3/2025,1079,2,3,400,
27/3/2025,1033,2,1,400,
27/3/2025,1020,2,1,400,
27/3/2025,1047,2,3,400,
27/3/2025,1009,2,2,400,
27/3/2025,1087,2,1,400,
27/3/2025,1014,2,1,400,
27/3/2025,1108,3,1,600,
27/3/2025,1015,2,1,400,
27/3/2025,1051,3,1,600,
27/3/2025,1019,4,3,750,
27/3/2025,1001,4,2,750,
28/3/2025,1094,1,3,900,
28/3/2025,1109,1,2,900,
28/3/2025,1116,1,1,900,
28/3/2025,1041,4,1,750,
28/3/2025,1011,2,1,400,
28/3/2025,1051,2,2,400,
28/3/2025,1055,5,3,500,
28/3/2025,1039,4,1,750,
28/3/2025,1088,2,3,400,
28/3/2025,1012,2,2,400,
28/3/2025,1118,2,2,400,
28/3/2025,1098,2,2,400,
28/3/2025,1083,3,3,600,
28/3/2025,1058,1,2,900,
28/3/2025,1110,5,1,500,
28/3/2025,1067,3,3,600,
28/3/2025,1034,4,1,750,
28/3/2025,1101,2,2,400,
28/3/2025,1048,1,3,900,
28/3/2025,1071,1,3,900,
28/3/2025,1041,2,1,400,
28/3/2025,1006,4,2,750,
28/3/2025,1035,1,2,900,
28/3/2025,1028,2,3,400,
28/3/2025,1080,2,3,400,
28/3/2025,1025,2,2,400,
28/3/2025,1027,4,2,750,
28/3/2025,1077,2,1,400,
28/3/2025,1053,2,2,400,
29/3/2025,1019,2,2,400,
29/3/2025,1058,4,1,750,
29/3/2025,1128,2,2,400,
29/3/2025,1034,4,2,750,
29/3/2025,1103,4,1,750,
29/3/2025,1086,2,3,400,
29/3/2025,1041,2,2,400,
29/3/2025,1062,3,1,600,
29/3/2025,1126,2,1,400,
29/3/2025,1047,4,3,750,
29/3/2025,1098,4,3,750,
29/3/2025,1111,2,3,400,
29/3/2025,1094,4,3,750,
29/3/2025,1081,2,2,400,
29/3/2025,1078,1,3,900,
29/3/2025,1014,4,3,750,
29/3/2025,1007,2,2,400,
29/3/2025,1046,4,2,750,
29/3/2025,1095,2,2,400,
29/3/2025,1115,2,1,400,
29/3/2025,1033,2,2,400,
29/3/2025,1120,2,2,400,
29/3/2025,1037,1,3,900,
29/3/2025,1053,2,1,400,
29/3/2025,1088,2,1,400,
29/3/2025,1083,2,1,400,
29/3/2025,1021,2,2,400,
30/3/2025,1127,2,1,400,
30/3/2025,1079,2,2,400,
30/3/2025,1084,2,2,400,
30/3/2025,1080,5,1,500,
30/3/2025,1068,5,3,500,
30/3/2025,1104,2,1,400,
30/3/2025,1065,1,2,900,
30/3/2025,1063,2,2,400,
30/3/2025,1109,4,3,750,
30/3/2025,1126,2,1,400,
30/3/2025,1081,1,3,900,
30/3/2025,1031,3,2,600,
30/3/2025,1104,3,2,600,
30/3/2025,1061,2,3,400,
30/3/2025,1113,2,1,400,
30/3/2025,1012,1,2,900,
30/3/2025,1112,2,3,400,
30/3/2025,1078,3,2,600,
30/3/2025,1029,3,2,600,
30/3/2025,1066,4,2,750,
30/3/2025,1105,2,2,400,
30/3/2025,1067,5,2,500,
30/3/2025,1106,2,2,400,
30/3/2025,1077,4,3,750,
30/3/2025,1075,5,3,500,
30/3/2025,1127,4,3,750,
30/3/2025,1071,2,1,400,
30/3/2025,1112,2,3,400,
30/3/2025,1082,2,1,400,
31/3/2025,1059,2,2,400,
31/3/2025,1021,5,2,500,
31/3/2025,1041,1,3,900,
31/3/2025,1111,3,2,600,
31/3/2025,1016,2,3,400,
31/3/2025,1109,4,3,750,
31/3/2025,1055,2,1,400,
31/3/2025,1034,3,1,600,
31/3/2025,1051,4,2,750,
31/3/2025,1064,5,3,500,
31/3/2025,1020,4,3,750,
31/3/2025,1060,2,2,400,
31/3/2025,1079,1,2,900,
31/3/2025,1016,4,3,750,
31/3/2025,1070,2,2,400,
31/3/2025,1045,5,2,500,
31/3/2025,1077,2,3,400,
31/3/2025,1001,2,1,400,
31/3/2025,1080,2,2,400,
31/3/2025,1031,2,1,400,
31/3/2025,1057,1,2,900,
31/3/2025,1044,2,3,400,
31/3/2025,1078,5,2,500,
31/3/2025,1096,1,1,900,
31/3/2025,1054,2,1,400,
31/3/2025,1068,1,3,900,
1/4/2025,1096,2,2,400,
1/4/2025,1118,2,1,400,
1/4/2025,1034,2,3,400,
1/4/2025,1033,2,1,400,
1/4/2025,1070,4,3,750,
1/4/2025,1081,5,1,500,
1/4/2025,1000,2,2,400,
1/4/2025,1102,2,2,400,
1/4/2025,1125,2,1,400,
1/4/2025,1073,5,3,500,
1/4/2025,1050,2,1,400,
1/4/2025,1031,2,3,400,
1/4/2025,1027,2,2,400,
1/4/2025,1126,1,3,900,
1/4/2025,1012,2,3,400,
1/4/2025,1021,1,2,900,
1/4/2025,1073,3,3,600,
1/4/2025,1116,2,1,400,
1/4/2025,1087,1,1,900,
1/4/2025,1056,1,1,900,
1/4/2025,1061,4,1,750,
1/4/2025,1016,2,2,400,
1/4/2025,1084,2,3,400,
1/4/2025,1073,2,2,400,
1/4/2025,1041,2,1,400,
1/4/2025,1044,2,1,400,
1/4/2025,1013,3,3,600,
1/4/2025,1081,2,3,400,
1/4/2025,1106,1,1,900,
1/4/2025,1078,2,1,400,
1/4/2025,1018,1,2,900,
1/4/2025,1091,2,1,400,
1/4/2025,1041,2,1,400,
1/4/2025,1075,4,3,750,
2/4/2025,1106,3,2,600,
2/4/2025,1098,5,1,500,
2/4/2025,1117,2,2,400,
2/4/2025,1099,4,1,750,
2/4/2025,1053,2,1,400,
2/4/2025,1024,2,2,400,
2/4/2025,1091,2,3,400,
2/4/2025,1077,2,2,400,
2/4/2025,1077,2,2,400,
2/4/2025,1120,2,3,400,
2/4/2025,1067,3,3,600,
2/4/2025,1001,2,2,400,
2/4/2025,1048,4,1,750,
2/4/2025,1012,2,2,400,
2/4/2025,1097,2,1,400,
2/4/2025,1047,1,2,900,
2/4/2025,1086,2,3,400,
2/4/2025,1080,4,2,750,
2/4/2025,1083,4,2,750,
2/4/2025,1011,3,2,600,
2/4/2025,1015,2,1,400,
2/4/2025,1099,1,3,900,
2/4/2025,1116,2,3,400,
2/4/2025,1047,2,3,400,
2/4/2025,1052,1,3,900,
2/4/2025,1068,2,3,400,
2/4/2025,1121,3,1,600,
3/4/2025,1008,2,1,400,
3/4/2025,1016,2,1,400,
3/4/2025,1120,2,2,400,
3/4/2025,1124,2,2,400,
3/4/2025,1013,2,2,400,
3/4/2025,1107,1,2,900,
3/4/2025,1009,3,1,600,
3/4/2025,1114,2,3,400,
3/4/2025,1003,2,2,400,
3/4/2025,1105,3,1,600,
3/4/2025,1081,3,2,600,
3/4/2025,1011,3,2,600,
3/4/2025,1005,2,3,400,
3/4/2025,1010,2,3,400,
3/4/2025,1072,2,2,400,
3/4/2025,1123,2,2,400,
3/4/2025,1111,2,1,400,
3/4/2025,1105,2,2,400,
3/4/2025,1085,2,2,400,
3/4/2025,1019,5,3,500,
3/4/2025,1128,3,2,600,
3/4/2025,1043,2,2,400,
3/4/2025,1118,1,2,900,
3/4/2025,1050,3,3,600,
3/4/2025,1009,2,1,400,
3/4/2025,1069,2,2,400,
3/4/2025,1038,2,3,400,
3/4/2025,1017,1,1,900,
3/4/2025,1095,4,2,750,
4/4/2025,1109,4,2,750,
4/4/2025,1031,5,1,500,
4/4/2025,1074,3,1,600,
4/4/2025,1125,2,3,400,
4/4/2025,1063,2,1,400,
4/4/2025,1001,2,1,400,
4/4/2025,1083,2,2,400,
4/4/2025,1109,2,1,400,
4/4/2025,1029,2,2,400,
4/4/2025,1086,3,3,600,
4/4/2025,1012,3,2,600,
4/4/2025,1093,2,3,400,
4/4/2025,1053,2,2,400,
4/4/2025,1052,1,2,900,
4/4/2025,1056,2,2,400,
4/4/2025,1012,2,3,400,
4/4/2025,1089,2,2,400,
4/4/2025,1075,4,2,750,
4/4/2025,1076,4,2,750,
4/4/2025,1126,2,2,400,
4/4/2025,1087,2,3,400,
4/4/2025,1072,2,1,400,
4/4/2025,1004,2,1,400,
4/4/2025,1109,2,2,400,
4/4/2025,1126,2,3,400,
4/4/2025,1084,2,3,400,
4/4/2025,1107,2,1,400,
4/4/2025,1084,2,1,400,
4/4/2025,1122,2,1,400,
4/4/2025,1067,4,3,750,
4/4/2025,1052,2,2,400,
4/4/2025,1100,2,1,400,
4/4/2025,1008,2,2,400,
4/4/2025,1027,4,1,750,
5/4/2025,1109,2,3,400,
5/4/2025,1105,2,2,400,
5/4/2025,1077,1,2,900,
5/4/2025,1067,2,3,400,
5/4/2025,1055,2,1,400,
5/4/2025,1050,2,1,400,
5/4/2025,1004,2,2,400,
5/4/2025,1050,2,2,400,
5/4/2025,1003,4,1,750,
5/4/2025,1097,4,3,750,
5/4/2025,1008,4,2,750,
5/4/2025,1062,2,2,400,
5/4/2025,1104,2,1,400,
5/4/2025,1027,2,1,400,
5/4/2025,1097,2,3,400,
5/4/2025,1095,2,3,400,
5/4/2025,1090,4,2,750,
5/4/2025,1089,2,2,400,
5/4/2025,1058,2,3,400,
5/4/2025,1048,2,3,400,
5/4/2025,1125,1,3,900,
5/4/2025,1110,5,3,500,
5/4/2025,1042,2,1,400,
5/4/2025,1123,2,1,400,
5/4/2025,1110,3,3,600,
5/4/2025,1112,1,1,900,
6/4/2025,1123,1,3,900,
6/4/2025,1055,3,3,600,
6/4/2025,1086,2,3,400,
6/4/2025,1015,2,3,400,
6/4/2025,1036,4,2,750,
6/4/2025,1044,2,2,400,
6/4/2025,1099,3,3,600,
6/4/2025,1108,2,1,400,
6/4/2025,1116,2,2,400,
6/4/2025,1068,1,2,900,
6/4/2025,1040,2,1,400,
6/4/2025,1121,2,2,400,
6/4/2025,1127,1,1,900,
6/4/2025,1091,5,2,500,
6/4/2025,1084,3,1,600,
6/4/2025,1008,1,2,900,
6/4/2025,1061,2,1,400,
6/4/2025,1039,2,3,400,
6/4/2025,1049,1,2,900,
6/4/2025,1096,2,3,400,
6/4/2025,1035,2,2,400,
6/4/2025,1094,4,1,750,
6/4/2025,1070,2,1,400,
6/4/2025,1091,5,2,500,
6/4/2025,1115,2,2,400,
6/4/2025,1024,5,1,500,
7/4/2025,1056,2,1,400,
7/4/2025,1020,2,3,400,
7/4/2025,1126,2,1,400,
7/4/2025,1054,1,1,900,
7/4/2025,1097,2,3,400,
7/4/2025,1111,5,3,500,
7/4/2025,1116,2,3,400,
7/4/2025,1080,2,3,400,
7/4/2025,1117,2,2,400,
7/4/2025,1058,2,1,400,
7/4/2025,1026,2,3,400,
7/4/2025,1061,2,1,400,
7/4/2025,1068,5,1,500,
7/4/2025,1080,4,1,750,
7/4/2025,1028,2,3,400,
7/4/2025,1013,2,2,400,
7/4/2025,1056,2,2,400,
7/4/2025,1016,4,3,750,
7/4/2025,1098,1,1,900,
7/4/2025,1078,1,1,900,
7/4/2025,1014,1,1,900,
7/4/2025,1026,2,1,400,
7/4/2025,1108,2,3,400,
7/4/2025,1122,1,2,900,
7/4/2025,1102,2,2,400,
7/4/2025,1111,5,3,500,
8/4/2025,1081,4,2,750,
8/4/2025,1070,2,2,400,
8/4/2025,1034,2,2,400,
8/4/2025,1003,4,1,750,
8/4/2025,1022,1,1,900,
8/4/2025,1054,1,1,900,
8/4/2025,1000,3,3,600,
8/4/2025,1105,2,2,400,
8/4/2025,1041,2,3,400,
8/4/2025,1073,2,2,400,
8/4/2025,1016,2,2,400,
8/4/2025,1040,3,3,600,
8/4/2025,1118,1,2,900,
8/4/2025,1044,3,2,600,
8/4/2025,1043,2,2,400,
8/4/2025,1100,2,3,400,
8/4/2025,1002,1,2,900,
8/4/2025,1050,1,1,900,
8/4/2025,1006,2,2,400,
8/4/2025,1003,1,1,900,
8/4/2025,1051,2,1,400,
8/4/2025,1020,2,3,400,
8/4/2025,1002,2,1,400,
8/4/2025,1053,2,1,400,
8/4/2025,1039,1,2,900,
8/4/2025,1077,1,2,900,
9/4/2025,1098,2,2,400,
9/4/2025,1076,2,3,400,
9/4/2025,1021,2,3,400,
9/4/2025,1066,2,2,400,
9/4/2025,1068,2,3,400,
9/4/2025,1012,2,1,400,
9/4/2025,1011,2,2,400,
9/4/2025,1096,2,2,400,
9/4/2025,1079,2,3,400,
9/4/2025,1002,2,2,400,
9/4/2025,1010,3,1,600,
9/4/2025,1105,3,3,600,
9/4/2025,1030,2,3,400,
9/4/2025,1065,5,3,500,
9/4/2025,1019,2,2,400,
9/4/2025,1038,5,3,500,
9/4/2025,1069,3,3,600,
9/4/2025,1069,2,2,400,
9/4/2025,1083,1,1,900,
9/4/2025,1092,2,1,400,
9/4/2025,1051,2,2,400,
9/4/2025,1017,2,1,400,
9/4/2025,1036,2,3,400,
9/4/2025,1063,2,2,400,
9/4/2025,1122,2,2,400,
10/4/2025,1015,1,3,900,
10/4/2025,1097,4,2,750,
10/4/2025,1058,4,1,750,
10/4/2025,1044,3,1,600,
10/4/2025,1090,2,1,400,
10/4/2025,1127,2,3,400,
10/4/2025,1052,1,1,900,
10/4/2025,1052,4,2,750,
10/4/2025,1047,1,1,900,
10/4/2025,1063,2,1,400,
10/4/2025,1038,5,3,500,
10/4/2025,1063,2,3,400,
10/4/2025,1096,5,3,500,
10/4/2025,1020,2,2,400,
10/4/2025,1045,1,3,900,
10/4/2025,1110,2,1,400,
10/4/2025,1098,2,3,400,
10/4/2025,1128,4,2,750,
10/4/2025,1083,1,3,900,
10/4/2025,1125,3,2,600,
10/4/2025,1068,4,2,750,
10/4/2025,1009,2,2,400,
10/4/2025,1084,1,2,900,
10/4/2025,1089,3,2,600,
10/4/2025,1071,2,3,400,
10/4/2025,1122,1,1,900,
10/4/2025,1002,4,3,750,
10/4/2025,1012,2,3,400,
10/4/2025,1065,2,2,400,
10/4/2025,1089,2,3,400,
10/4/2025,1101,4,3,750,
11/4/2025,1007,2,3,400,
11/4/2025,1063,2,3,400,
11/4/2025,1084,3,2,600,
11/4/2025,1045,2,1,400,
11/4/2025,1092,2,3,400,
11/4/2025,1093,3,1,600,
11/4/2025,1079,4,1,750,
11/4/2025,1117,2,3,400,
11/4/2025,1092,1,2,900,
11/4/2025,1013,5,1,500,
11/4/2025,1072,2,3,400,
11/4/2025,1089,2,1,400,
11/4/2025,1071,3,1,600,
11/4/2025,1041,2,1,400,
11/4/2025,1026,2,2,400,
11/4/2025,1024,3,3,600,
11/4/2025,1128,1,2,900,
11/4/2025,1124,4,1,750,
11/4/2025,1057,2,2,400,
11/4/2025,1057,3,3,600,
11/4/2025,1001,1,1,900,
11/4/2025,1102,5,1,500,
11/4/2025,1128,1,1,900,
11/4/2025,1104,2,2,400,
11/4/2025,1054,2,2,400,
11/4/2025,1044,4,1,750,
11/4/2025,1023,1,3,900,
11/4/2025,1023,2,3,400,
11/4/2025,1014,2,3,400,
11/4/2025,1078,2,3,400,
11/4/2025,1068,2,2,400,
11/4/2025,1074,2,3,400,
12/4/2025,1058,2,3,400,
12/4/2025,1048,4,1,750,
12/4/2025,1078,2,3,400,
12/4/2025,1019,2,1,400,
12/4/2025,1000,2,3,400,
12/4/2025,1111,4,1,750,
12/4/2025,1079,2,1,400,
12/4/2025,1068,1,2,900,
12/4/2025,1106,3,1,600,
12/4/2025,1099,2,1,400,
12/4/2025,1021,2,3,400,
12/4/2025,1046,2,2,400,
12/4/2025,1089,2,3,400,
12/4/2025,1072,2,1,400,
12/4/2025,1100,2,2,400,
12/4/2025,1058,2,2,400,
12/4/2025,1102,1,3,900,
12/4/2025,1001,1,3,900,
12/4/2025,1122,4,1,750,
12/4/2025,1013,2,3,400,
12/4/2025,1080,1,2,900,
12/4/2025,1080,5,2,500,
12/4/2025,1099,4,2,750,
12/4/2025,1028,2,2,400,
12/4/2025,1119,3,3,600,
12/4/2025,1092,2,2,400,
12/4/2025,1074,2,3,400,
12/4/2025,1113,2,2,400,
12/4/2025,1105,4,3,750,
12/4/2025,1019,4,1,750,
12/4/2025,1056,2,3,400,
12/4/2025,1096,5,1,500,
12/4/2025,1007,2,1,400,
13/4/2025,1068,5,1,500,
13/4/2025,1031,3,3,600,
13/4/2025,1029,2,1,400,
13/4/2025,1029,1,2,900,
13/4/2025,1061,2,1,400,
13/4/2025,1043,1,3,900,
13/4/2025,1040,2,3,400,
13/4/2025,1046,5,2,500,
13/4/2025,1076,4,2,750,
13/4/2025,1105,3,3,600,
13/4/2025,1126,2,1,400,
13/4/2025,1029,1,2,900,
13/4/2025,1117,2,1,400,
13/4/2025,1002,2,2,400,
13/4/2025,1052,2,2,400,
13/4/2025,1048,4,1,750,
13/4/2025,1010,2,2,400,
13/4/2025,1084,2,2,400,
13/4/2025,1043,4,3,750,
13/4/2025,1113,2,1,400,
13/4/2025,1123,2,2,400,
13/4/2025,1056,5,3,500,
13/4/2025,1019,3,3,600,
13/4/2025,1004,2,3,400,
13/4/2025,1039,2,3,400,
13/4/2025,1082,2,2,400,
13/4/2025,1032,2,3,400,
13/4/2025,1096,2,3,400,
13/4/2025,1025,2,1,400,
13/4/2025,1105,2,1,400,
14/4/2025,1025,2,3,400,
14/4/2025,1012,1,3,900,
14/4/2025,1022,1,2,900,
14/4/2025,1116,2,1,400,
14/4/2025,1038,2,1,400,
14/4/2025,1112,4,2,750,
14/4/2025,1105,3,3,600,
14/4/2025,1071,2,1,400,
14/4/2025,1069,4,2,750,
14/4/2025,1005,2,3,400,
14/4/2025,1021,4,3,750,
14/4/2025,1103,1,1,900,
14/4/2025,1008,2,2,400,
14/4/2025,1012,5,2,500,
14/4/2025,1033,1,3,900,
14/4/2025,1119,4,3,750,
14/4/2025,1066,2,1,400,
14/4/2025,1115,5,3,500,
14/4/2025,1120,3,1,600,
14/4/2025,1128,2,3,400,
14/4/2025,1028,4,1,750,
14/4/2025,1040,2,1,400,
14/4/2025,1023,2,3,400,
14/4/2025,1057,2,3,400,
14/4/2025,1059,2,1,400,
15/4/2025,1063,2,3,400,
15/4/2025,1065,2,3,400,
15/4/2025,1025,5,2,500,
15/4/2025,1077,3,1,600,
15/4/2025,1066,2,2,400,
15/4/2025,1037,3,1,600,
15/4/2025,1064,2,2,400,
15/4/2025,1122,2,1,400,
15/4/2025,1016,4,2,750,
15/4/2025,1075,4,2,750,
15/4/2025,1045,4,2,750,
15/4/2025,1068,2,3,400,
15/4/2025,1068,1,1,900,
15/4/2025,1093,2,3,400,
15/4/2025,1030,2,1,400,
15/4/2025,1104,1,2,900,
15/4/2025,1102,2,2,400,
15/4/2025,1084,2,3,400,
15/4/2025,1060,1,2,900,
15/4/2025,1024,2,2,400,
15/4/2025,1066,2,3,400,
15/4/2025,1004,4,1,750,
15/4/2025,1056,5,2,500,
15/4/2025,1004,2,3,400,
15/4/2025,1123,5,3,500,
15/4/2025,1068,2,2,400,
15/4/2025,1015,1,1,900,
15/4/2025,1108,1,1,900,
15/4/2025,1111,4,1,750,
15/4/2025,1127,2,3,400,
15/4/2025,1014,2,3,400,
15/4/2025,1068,2,1,400,
15/4/2025,1073,4,1,750,
15/4/2025,1006,2,1,400,
16/4/2025,1015,2,2,400,
16/4/2025,1028,3,2,600,
16/4/2025,1078,2,1,400,
16/4/2025,1020,5,1,500,
16/4/2025,1092,2,3,400,
16/4/2025,1102,2,2,400,
16/4/2025,1032,4,2,750,
16/4/2025,1072,2,1,400,
16/4/2025,1016,4,2,750,
16/4/2025,1119,2,1,400,
16/4/2025,1073,2,1,400,
16/4/2025,1010,2,2,400,
16/4/2025,1126,2,3,400,
16/4/2025,1015,4,2,750,
16/4/2025,1011,2,1,400,
16/4/2025,1016,2,2,400,
16/4/2025,1026,3,2,600,
16/4/2025,1091,2,2,400,
16/4/2025,1002,2,3,400,
16/4/2025,1054,2,2,400,
16/4/2025,1044,3,3,600,
16/4/2025,1025,4,2,750,
16/4/2025,1045,4,3,750,
16/4/2025,1058,4,2,750,
16/4/2025,1016,2,2,400,
16/4/2025,1023,5,2,500,
16/4/2025,1090,2,2,400,
16/4/2025,1109,2,2,400,
16/4/2025,1063,1,2,900,
16/4/2025,1105,2,2,400,
16/4/2025,1052,1,3,900,
17/4/2025,1099,3,3,600,
17/4/2025,1014,2,1,400,
17/4/2025,1028,2,2,400,
17/4/2025,1107,1,3,900,
17/4/2025,1049,1,3,900,
17/4/2025,1089,2,2,400,
17/4/2025,1122,3,3,600,
17/4/2025,1017,2,2,400,
17/4/2025,1117,2,1,400,
17/4/2025,1107,2,1,400,
17/4/2025,1077,2,3,400,
17/4/2025,1038,2,2,400,
17/4/2025,1014,1,2,900,
17/4/2025,1115,2,2,400,
17/4/2025,1068,2,2,400,
17/4/2025,1008,2,3,400,
17/4/2025,1100,2,2,400,
17/4/2025,1096,2,1,400,
17/4/2025,1080,4,2,750,
17/4/2025,1005,2,3,400,
17/4/2025,1099,2,2,400,
17/4/2025,1001,3,1,600,
17/4/2025,1080,2,2,400,
17/4/2025,1069,2,2,400,
17/4/2025,1026,1,1,900,
18/4/2025,1023,2,3,400,
18/4/2025,1023,2,1,400,
18/4/2025,1106,1,3,900,
18/4/2025,1115,5,3,500,
18/4/2025,1023,2,2,400,
18/4/2025,1052,2,3,400,
18/4/2025,1099,3,1,600,
18/4/2025,1097,2,3,400,
18/4/2025,1062,2,1,400,
18/4/2025,1036,3,3,600,
18/4/2025,1091,4,3,750,
18/4/2025,1052,1,2,900,
18/4/2025,1107,2,3,400,
18/4/2025,1066,2,3,400,
18/4/2025,1082,2,3,400,
18/4/2025,1103,4,3,750,
18/4/2025,1109,2,3,400,
18/4/2025,1057,2,3,400,
18/4/2025,1040,2,2,400,
18/4/2025,1024,3,1,600,
18/4/2025,1038,2,3,400,
18/4/2025,1103,1,3,900,
18/4/2025,1027,2,3,400,
18/4/2025,1082,4,3,750,
18/4/2025,1100,5,3,500,
18/4/2025,1001,1,2,900,
18/4/2025,1106,2,1,400,
18/4/2025,1122,2,1,400,
18/4/2025,1110,1,1,900,
18/4/2025,1100,2,1,400,
18/4/2025,1110,4,3,750,
18/4/2025,1103,4,3,750,
19/4/2025,1032,2,1,400,
19/4/2025,1016,2,1,400,
19/4/2025,1041,2,3,400,
19/4/2025,1053,4,1,750,
19/4/2025,1066,2,3,400,
19/4/2025,1045,1,3,900,
19/4/2025,1048,2,2,400,
19/4/2025,1091,2,3,400,
19/4/2025,1126,2,3,400,
19/4/2025,1109,2,1,400,
19/4/2025,1008,2,1,400,
19/4/2025,1084,1,2,900,
19/4/2025,1114,2,1,400,
19/4/2025,1019,2,2,400,
19/4/2025,1009,2,1,400,
19/4/2025,1011,4,1,750,
19/4/2025,1010,2,3,400,
19/4/2025,1052,2,3,400,
19/4/2025,1055,2,2,400,
19/4/2025,1029,2,3,400,
19/4/2025,1076,2,2,400,
19/4/2025,1086,2,3,400,
19/4/2025,1021,2,1,400,
19/4/2025,1057,3,3,600,
19/4/2025,1102,2,3,400,
20/4/2025,1105,2,2,400,
20/4/2025,1097,5,3,500,
20/4/2025,1118,1,1,900,
20/4/2025,1092,2,3,400,
20/4/2025,1032,4,1,750,
20/4/2025,1022,5,2,500,
20/4/2025,1090,2,3,400,
20/4/2025,1084,2,1,400,
20/4/2025,1121,4,1,750,
20/4/2025,1042,1,3,900,
20/4/2025,1046,2,2,400,
20/4/2025,1066,5,3,500,
20/4/2025,1036,4,2,750,
20/4/2025,1125,2,3,400,
20/4/2025,1032,2,2,400,
20/4/2025,1111,2,3,400,
20/4/2025,1105,2,3,400,
20/4/2025,1113,4,1,750,
20/4/2025,1018,2,2,400,
20/4/2025,1037,2,1,400,
20/4/2025,1099,1,3,900,
20/4/2025,1078,2,2,400,
20/4/2025,1095,4,2,750,
20/4/2025,1005,5,3,500,
20/4/2025,1115,1,2,900,
20/4/2025,1061,3,1,600,
20/4/2025,1095,2,2,400,
20/4/2025,1120,2,2,400,
20/4/2025,1022,1,3,900,
20/4/2025,1045,3,3,600,
20/4/2025,1019,1,3,900,
21/4/2025,1074,2,1,400,
21/4/2025,1030,2,2,400,
21/4/2025,1121,2,2,400,
21/4/2025,1022,4,3,750,
21/4/2025,1117,2,3,400,
21/4/2025,1112,2,2,400,
21/4/2025,1016,5,3,500,
21/4/2025,1083,3,1,600,
21/4/2025,1107,2,2,400,
21/4/2025,1058,5,3,500,
21/4/2025,1010,2,3,400,
21/4/2025,1033,3,1,600,
21/4/2025,1103,2,1,400,
21/4/2025,1039,2,2,400,
21/4/2025,1063,1,2,900,
21/4/2025,1015,2,2,400,
21/4/2025,1038,2,1,400,
21/4/2025,1070,2,1,400,
21/4/2025,1048,5,1,500,
21/4/2025,1115,2,1,400,
21/4/2025,1126,2,1,400,
21/4/2025,1093,2,3,400,
21/4/2025,1121,4,1,750,
21/4/2025,1011,2,1,400,
21/4/2025,1022,2,1,400,
21/4/2025,1087,3,2,600,
21/4/2025,1074,2,2,400,
21/4/2025,1030,3,3,600,
21/4/2025,1056,2,3,400,
22/4/2025,1074,2,1,400,
22/4/2025,1015,2,1,400,
22/4/2025,1080,3,3,600,
22/4/2025,1101,2,1,400,
22/4/2025,1040,4,2,750,
22/4/2025,1060,2,1,400,
22/4/2025,1102,4,3,750,
22/4/2025,1106,2,3,400,
22/4/2025,1067,2,1,400,
22/4/2025,1056,5,2,500,
22/4/2025,1126,2,2,400,
22/4/2025,1017,3,3,600,
22/4/2025,1076,2,1,400,
22/4/2025,1051,2,1,400,
22/4/2025,1030,2,3,400,
22/4/2025,1109,3,1,600,
22/4/2025,1052,2,1,400,
22/4/2025,1001,2,1,400,
22/4/2025,1003,2,1,400,
22/4/2025,1117,2,1,400,
22/4/2025,1013,2,1,400,
22/4/2025,1045,3,1,600,
22/4/2025,1007,2,1,400,
22/4/2025,1018,5,3,500,
22/4/2025,1085,1,2,900,
22/4/2025,1045,2,1,400,
22/4/2025,1032,2,1,400,
22/4/2025,1120,2,3,400,
23/4/2025,1062,2,3,400,
23/4/2025,1047,4,1,750,
23/4/2025,1039,2,1,400,
23/4/2025,1086,2,3,400,
23/4/2025,1120,2,2,400,
23/4/2025,1106,4,3,750,
23/4/2025,1118,4,2,750,
23/4/2025,1036,1,2,900,
23/4/2025,1021,2,1,400,
23/4/2025,1124,2,3,400,
23/4/2025,1101,2,2,400,
23/4/2025,1105,3,2,600,
23/4/2025,1035,2,2,400,
23/4/2025,1010,2,2,400,
23/4/2025,1038,2,3,400,
23/4/2025,1032,5,1,500,
23/4/2025,1057,1,1,900,
23/4/2025,1127,2,1,400,
23/4/2025,1009,2,2,400,
23/4/2025,1014,3,3,600,
23/4/2025,1066,1,3,900,
23/4/2025,1014,2,2,400,
23/4/2025,1046,4,2,750,
23/4/2025,1070,2,2,400,
23/4/2025,1115,2,2,400,
23/4/2025,1103,2,3,400,
23/4/2025,1070,2,2,400,
24/4/2025,1064,2,1,400,
24/4/2025,1060,4,3,750,
24/4/2025,1021,2,1,400,
24/4/2025,1029,2,2,400,
24/4/2025,1035,2,3,400,
